日期,阶段编号,阶段名称,市场状态,阶段细分,阶段事件,市场26周收益,市场52周收益,市场26周年化波动率,市场52周最大回撤,波动环境,10年期国债收益率,13周利率变化bp,26周利率变化bp,利率方向,利率水平
2017-07-05,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,-0.01711357108504208,0.007009213903418798,0.11455780782113134,-0.11696759672470769,低波动,3.576,26.580000000000005,39.36999999999999,利率上行,高利率
2017-07-12,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,-0.01581619739771367,-0.013017864274610602,0.11451157845679776,-0.11696759672470802,低波动,3.5749,24.659999999999993,36.94000000000002,利率上行,高利率
2017-07-19,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.004714361980406645,-0.022986419031250538,0.10527591129940879,-0.11696759672470824,低波动,3.5901,18.36000000000002,32.18999999999998,利率上行,高利率
2017-07-26,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.0033562432035809664,0.00115984105647704,0.10493915812118429,-0.11696759672470824,低波动,3.617,16.50999999999998,27.070000000000014,利率上行,高利率
2017-08-02,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.01511924080813798,0.0441900516336613,0.10738200446366307,-0.11696759672470836,低波动,3.6311,10.919999999999996,28.480000000000018,利率上行,高利率
2017-08-09,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.008790051041871916,0.01858611890303763,0.1072316785668815,-0.11696759672470869,低波动,3.66,-2.9999999999999805,20.090000000000032,利率震荡,高利率
2017-08-16,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,-0.009017570535563624,-0.013259458256273615,0.10529354343570992,-0.11696759672470858,低波动,3.5988,-2.8699999999999726,19.300000000000004,利率震荡,高利率
2017-08-23,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,-0.01362732878259787,0.0030704383441835237,0.1041209347492506,-0.11696759672470858,低波动,3.6152,-4.489999999999972,33.13000000000002,利率震荡,高利率
2017-08-30,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.005942967056452808,0.023378913266980605,0.10711367671700212,-0.11696759672470869,低波动,3.6303,2.010000000000023,30.50999999999999,利率震荡,高利率
2017-09-06,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.014438532777295121,0.02502035664743829,0.10827750210791928,-0.11696759672470802,低波动,3.6554,1.2700000000000156,24.66000000000004,利率震荡,高利率
2017-09-13,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.020404421381216897,0.06175988889117923,0.1083543416725325,-0.11696759672470824,低波动,3.6356,10.020000000000007,28.320000000000036,利率上行,高利率
2017-09-20,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.02099210296595566,0.0531859088124893,0.1083558735568233,-0.11696759672470891,低波动,3.6209,8.029999999999982,31.409999999999982,利率震荡,高利率
2017-09-27,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.009878888070568692,0.05249058927335848,0.10965230410146057,-0.11696759672470824,低波动,3.6235,9.019999999999984,35.400000000000006,利率震荡,高利率
2017-10-04,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.014634126510646439,0.0516506899820921,0.1097063509807014,-0.11696759672470836,低波动,3.6235,4.749999999999988,31.32999999999999,利率震荡,高利率
2017-10-11,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.025531893424550978,0.04676753215988794,0.11209001525468683,-0.11696759672470802,低波动,3.654,7.909999999999995,32.569999999999986,利率震荡,高利率
2017-10-18,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.055153138124295786,0.03191473049680904,0.09988193349500697,-0.11696759672470824,低波动,3.7366,14.650000000000007,33.010000000000026,利率上行,高利率
2017-10-25,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.0806827295122039,0.028188487999234013,0.09515704160155729,-0.11696759672470824,低波动,3.7768,15.980000000000016,32.489999999999995,利率上行,高利率
2017-11-01,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.07693146238535209,0.03096377912351511,0.09540915912236467,-0.11696759672470858,低波动,3.863,23.189999999999998,34.11,利率上行,高利率
2017-11-08,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.11541646775623016,0.03390267073771702,0.08238019391824176,-0.11696759672470802,低波动,3.8725,21.249999999999993,18.25000000000001,利率上行,高利率
2017-11-15,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.1006060055981366,0.009008901918422074,0.08109546994275321,-0.11696759672470824,低波动,3.95,35.12,32.25000000000002,利率上行,高利率
2017-11-22,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.1370116591448769,0.004018137926727228,0.06439255345531712,-0.11544994187306601,低波动,3.985,36.97999999999997,32.489999999999995,利率上行,高利率
2017-11-29,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.07737926293063757,-0.02580244724241887,0.07775618239630201,-0.10128640617563012,低波动,3.9101,27.979999999999983,29.990000000000006,利率上行,高利率
2017-12-06,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.05411937583701776,-0.027757605301577004,0.0830319377988402,-0.09404208731275865,低波动,3.8752,21.979999999999976,23.249999999999993,利率上行,高利率
2017-12-13,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.055313283665211044,0.021558899005569065,0.08331397397119054,-0.09404208731275876,低波动,3.9303,29.469999999999974,39.48999999999998,利率上行,高利率
2017-12-20,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.04096170025855694,0.017346212949156836,0.08240042256534316,-0.09404208731275876,低波动,3.9005,27.96000000000003,35.99000000000001,利率上行,高利率
2017-12-27,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.024485913093229783,0.015558234954056616,0.08260456389461537,-0.09404208731275898,低波动,3.8956,27.21,36.22999999999998,利率上行,高利率
2018-01-03,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.043787926493785934,0.025924987616025907,0.08807443126891071,-0.09404208731275887,低波动,3.9162,29.269999999999996,34.01999999999998,利率上行,高利率
2018-01-10,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.058740297160131405,0.04199505162733286,0.08920217826325834,-0.09404208731275887,低波动,3.9201,26.61000000000002,34.52000000000002,利率上行,高利率
2018-01-17,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.06794778211347308,0.07298247453452844,0.08668677428953747,-0.09404208731275887,低波动,3.9597,22.31000000000001,36.960000000000015,利率上行,高利率
2018-01-24,9.0,供给侧与核心资产阶段,牛市,显著上行,供给侧改革、盈利修复、核心资产重估,0.07850003524946647,0.08211974366283425,0.0900298209908073,-0.09404208731275887,低波动,3.9507,17.389999999999972,33.36999999999999,利率上行,高利率
2018-01-31,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,0.030676401856466917,0.04625944657140013,0.09775637787423998,-0.09404208731275887,低波动,3.914,5.100000000000016,28.290000000000013,利率震荡,高利率
2018-02-07,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.029123261258209077,-0.020589205169302516,0.12997467517349406,-0.09404208731275887,低波动,3.87,-0.24999999999999467,20.999999999999996,利率震荡,高利率
2018-02-14,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.046612523876970124,-0.05520976269063249,0.1330924942298978,-0.10522228390406385,低波动,3.8702,-7.980000000000009,27.139999999999986,利率震荡,高利率
2018-02-21,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.05587696957593258,-0.06874284452274404,0.13205133203751945,-0.10522228390406374,低波动,3.8702,-11.479999999999979,25.49999999999999,利率下行,高利率
2018-02-28,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.043868075568363696,-0.03818581503984364,0.13720950769172194,-0.10522228390406374,低波动,3.8202,-8.990000000000009,18.989999999999974,利率震荡,高利率
2018-03-07,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.04013894075670521,-0.02627995539117156,0.13812123860822986,-0.10522228390406374,低波动,3.8203,-5.489999999999995,16.48999999999998,利率震荡,高利率
2018-03-14,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.0311872063615789,-0.011419141880666506,0.13956522243507316,-0.10522228390406385,低波动,3.8413,-8.899999999999997,20.56999999999998,利率震荡,高利率
2018-03-21,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.035963219570099625,-0.015726060212346793,0.13956622309680272,-0.10522228390406374,低波动,3.763,-13.750000000000018,14.210000000000012,利率下行,高利率
2018-03-28,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.06361352697796163,-0.05436306982018224,0.14913003640177755,-0.10522228390406374,低波动,3.7406,-15.49999999999998,11.71000000000002,利率下行,高利率
2018-04-04,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.058933300745643735,-0.045161611613798947,0.14970718914894976,-0.10522228390406374,低波动,3.7234,-19.28000000000001,9.989999999999988,利率下行,高利率
2018-04-11,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.06603364235126485,-0.04218771284566125,0.1479394774496093,-0.10522228390406385,低波动,3.7109,-20.920000000000005,5.690000000000017,利率下行,高利率
2018-04-18,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.0936339753775195,-0.043645044830347035,0.15536205791590288,-0.1073306321239682,低波动,3.5013,-45.84000000000002,-23.53000000000001,利率下行,中利率
2018-04-25,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.08927823489469244,-0.015798717059824052,0.1560737447841131,-0.10733063212396787,低波动,3.6118,-33.88999999999997,-16.500000000000004,利率下行,高利率
2018-05-02,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.10135308957015465,-0.03221886858270817,0.15696238466035223,-0.11219368705322008,低波动,3.6665,-24.750000000000007,-19.64999999999999,利率下行,高利率
2018-05-09,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.08081212597101972,0.0252772916537638,0.1628761306455951,-0.11219368705321997,低波动,3.7074,-16.26000000000003,-16.510000000000026,利率下行,高利率
2018-05-16,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.07886296431558715,0.013808953453129824,0.16301253815839764,-0.11219368705321975,低波动,3.7076,-16.26000000000003,-24.240000000000038,利率下行,高利率
2018-05-23,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.08054758289660569,0.045428118275497864,0.16291341303886714,-0.11219368705321975,低波动,3.64,-23.019999999999996,-34.49999999999997,利率下行,高利率
2018-05-30,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.09294165832347323,-0.022754152409457107,0.16859365920629124,-0.12492670538638584,中波动,3.5976,-22.25999999999999,-31.25,利率下行,高利率
2018-06-06,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.060899234319613194,-0.010075687032925051,0.1696287639027362,-0.12492670538638562,中波动,3.6602,-16.00999999999999,-21.499999999999986,利率下行,高利率
2018-06-13,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.08903404437263485,-0.03864552605966831,0.1695942253082943,-0.1259238048221757,中波动,3.6627,-17.859999999999985,-26.759999999999984,利率下行,高利率
2018-06-20,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.15147933999696261,-0.11672249105872534,0.1945377089171623,-0.18776055564390481,中波动,3.6054,-15.759999999999996,-29.510000000000012,利率下行,高利率
2018-06-27,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.16103895570599736,-0.1404962284868091,0.19532851858107433,-0.20268485121071522,中波动,3.5529,-18.769999999999996,-34.26999999999998,利率下行,高利率
2018-07-04,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.19168499071208056,-0.15629055250155732,0.19086538256322422,-0.21438662286713905,中波动,3.5107,-21.26999999999999,-40.55,利率下行,中利率
2018-07-11,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.2083615064155313,-0.16186042605898066,0.18851253589300104,-0.22097167437581322,中波动,3.5107,-20.020000000000017,-40.94000000000002,利率下行,中利率
2018-07-18,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.18689298728155523,-0.1316441691464253,0.19318282114756322,-0.22097167437581333,中波动,3.4708,-3.049999999999997,-48.890000000000015,利率震荡,中利率
2018-07-25,10.0,贸易摩擦熊市,熊市,显著下行,金融去杠杆余波、信用风险、中美贸易摩擦,-0.18087939877440673,-0.1165784027046336,0.1958663348408335,-0.220971674375813,中波动,3.5614,-5.040000000000022,-38.93,利率震荡,高利率
